restaurant_id,restaurant_name,cuisine_type
2474,Mayur Hotel & Restaurant,Cold Drinks
2475,Eatfit,Shravan Special
2476,The Phoenix Residency,Rice
2477,Veg Sizzel'S,Indian Rice
2478,Mithaas,Snacks
2479,The Chocolate Room,Momo
2480,Sodhani Sweets,Beverage
2481,Taaza - All Day Breakfast,South Indian Items
2482,Anna Punjabi,Deserts
2483,Grits N Gravy,Veg Noodles
2484,Itc Aashirvaad Soul Creations,Dal
2485,Sherowali Restaurant And Cafe,Soups
2486,Leancrust Pizza- Thincrust Experts,"10"" Large Pizzas | Veg"
2487,Dmb Sweets Pvt Ltd,Bengali Sweets
2488,Momo Magic Cafe,Special Combos
2489,Punjabi Darbaar Dhaba,Rice And Pulao
2490,Tara Bhojanalya,Main Course
2491,Hotel Polo Towers,Sweet Ending
2492,Eikhoi Chakshang,Recommended
2493,Jugaad Jn,Paratha'S & Roti
2494,Mr Khan Restro,Starters
2495,Suruchi,Roll
2496,Raja Sri Tiffins,Recommended
2497,Shiv Sagar,Soup
2498,Machhli Baba Fries,Pasta
2499,Southern Taste,Rava Plain
2500,Andhra Gunpowder,Andhra Bowls
2501,6 Ballygunge Place Takeaway,Dessert
2502,Dosa Hub,Idly
2503,Singh'S Town Cafe,Recommended
2504,Radhey Lal Premium Sweets,Summer Cool Special
2505,Mealy - Your Everyday Meal,Breads & Rice
2506,Sri Sindhu Bhavan,Todays Special
2507,Rominus Pizza And Burger,Buttery Mania Veg Pizza
2508,Sakana,"Set Menu (Served With Rice,Miso Soup)"
2509,Momoxpress,Rice
2510,Veg Sizzel'S,Indian Bread
2511,Caterspoint,Overnight Oatmeal
2512,Gokul Oottupura,Cold Beverages
2513,Ks Bakers,"Breads, Dry Cakes & Biscuits"
2514,Kachori King,Breakfast Bestsellers
2515,Dq Grill & Chill,Chowmein
2516,Bansal Amritsari Kulcha,Recommended
2517,New Chanakya,Chinese Wok (Veg)
2518,Middle East Cafe,Shawarma Thali
2519,Gwalia Sweets & Dairy Products,Shrikhand / Matho
2520,Stream Restaurant,Mutton
2521,Felafels Restaurant,Hot Beverages
2522,Confucius (Silpukhuri),Noodles
2523,Laxmi Pure Veg,Alu/ Baingan/ Bhindi Sabzi'S
2524,Igp Cakes,Anniversary Special
2525,Cafe Cotinga,Sandwiches & Burgers
2526,Shree Agarwal Caterers,Accompaniments
2527,The Phoenix Residency,Fried Rice And Noodles
2528,Myfroyoland - Premium Frozen Yogurt,Myfroyoland Original Frozen Yogurt
2529,Wow! Momo,Wow! China On Wow! Momo
2530,Shaan Sweets And Snacks,Continental
2531,Ramdev'S Khana Khazana,Rice And Pulao
2532,Baba Tourist Lodge,Recommended
2533,Mojo Pizza - 2X Toppings,"Big 10"" Pizzas | Non-Veg [Serves 2-3]"
2534,Jashn The Restaurant,Chinese Starters
2535,Deep Sweets,Snacks
2536,Khana Khazana,Indian Veg
2537,Nazim Khan Kathi Roll,Non Veg Special Roll
2538,Highway Kitchen,Paan
2539,Shiv Sagar Veg Restaurant,Baked Hot Potatoes
2540,Sri Venkateshwara Tiffin Center,Dosa'S
2541,Jugaad Jn,Desi Indian Snacks
2542,Food On Way,Stuff Paratha Combo
2543,Cocoa Bakery,Tea Cakes
2544,Polar Bear,Polar Bear Originals
2545,Freshmenu,Burgers
2546,Snehalata Fast Food,Rice
2547,Veg Sizzel'S,Uttapam
2548,Attitude Cafe And Restaurant Nxt,Thali
2549,Shaan Sweets And Snacks,Rolls
2550,7Th Heaven,Sandwich
2551,Hong'S Kitchen - Hearty! Tasty! Chinese!,Recommended
2552,Chandimata Mistanna Bhander,Rasgulla Factory
2553,Swasti Niramish Hotel,Desserts
2554,Burger Singh(Big Punjabi Burgers),New Launches & Seasonal
2555,I Deli Cafe,Main Course
2556,The Prashadam,Soups
2557,Bakingo,Combos & Assortments - 15% Flat Off
2558,Laduram Nanagram Mawawala,Breads
2559,Nh1 Bowls - Highway To North,2 Bowls @ 99 Each
2560,Tan-Sukh By Kanha,South Indian
2561,Eden Restaurant,Indian Appetizers (Chicken)
2562,Om Sweets & Snacks,Fresh Breads
2563,Rama Restaurant,Plain Sabji
2564,Aromas Cafe & Bistro,Blends From Aromas Plantation
2565,Abc Fast Food,Omelette
2566,Tree Cafe And Restaurants,Chineese  Fried Rice
2567,Jashn The Restaurant,Accompaninents
2568,Vadilal Ice Creams,Ice Cream Party Packs
2569,Itc Aashirvaad Soul Creations,Wholesome Khichdi
2570,House Of Idlies,Lunch Menu
2571,Bhavyam Veg,Extras
2572,Mast Biryani,Nizami Hyderabadi Dum Biryani
2573,Sangeetha Veg Restaurant,Chinese Starters Small
2574,Swasti Niramish Hotel,Add On ( Bhaji & Chutney )
2575,Simla Chat,Rolls
2576,Burger Headquarter,Appetizers
2577,Hotel Polo Towers,Breakfast
2578,Hotel Toshali,Starters
2579,Dindigul Thalappakatti - Since 1957,Single Pasanga Biryani
2580,Jain Mithai Bhandar (Jmb),Swiggy Exclusive Combos
2581,Moti Mahal,Snacks
2582,Chetak Sweet Point,Recommended
2583,Kanji Sweets & Restaurant,Chinese Special
2584,Shabal Restaurant,Recommended
2585,Jashn The Restaurant,Biryanis
2586,Full House - Aquilaria Clubhouse,Indian Staples
2587,Mustard Cafe - Hotel Astoria,Small Plates
2588,Fat Belly,Breads
2589,Jayhind Sweets,Sugar Free Sweets
2590,Hira Sweets And Confectionary Pvt. Ltd.,Midnight Craving
2591,Romnik Pizza,Shake
2592,Go Zero Ice Creams & Desserts,Bars
2593,Priyas - Pure Veg,Chiilli Paratha & Idly
2594,Cafe Coffee Day,Flask
2595,Popeyes,Value Meals Starting At 259 (Serves 1)
2596,Bawarchi Fast Food,Snacks
2597,Red Chilly'S - Spirits N Spices,Chole Bhature
2598,Mealful Rolls - India'S Biggest Rolls,41 Grams Protein Rolls
2599,Food On Way,Roti
2600,Lunchbox  Meals And Thalis,Beverages
2601,Odiani Hotel & Restaurant,Thali
2602,Eatfit,Healthy Khichdis
2603,Vip Sweets Pvt. Ltd.,Sandesh
2604,Dum Safar Biryani,Desserts
2605,Burger Farm,Coolers
2606,Crush Restaurant,Quick Bites
2607,Rominus Pizza And Burger,Pasta
2608,Jugaad Jn,For Khichdi Lovers
2609,Tea Post,Recommended
2610,Kudil Restaurant,Beef
2611,Uttam Sweets Bakery & Restaurant,Navratra Specials Beverages
2612,Hotel Toshali,Paneer
2613,Saudagar,Rice Items (North Indian)
2614,Al-Baik,Crispy Chicken
2615,Long Jhon Silver'S,Mutton
2616,Great Indian Khichdi By Eatfit,Shravan Special
2617,Daya Hari Mithai,South Indian
2618,Hira Sweets,Nukkad Ki Chaat
2619,Shiv Sagar,Dosa  & Uttappam
2620,Vishal Vaishno Dhaba,Main Course
2621,Burgrill - Og'S Of Grilled Burger,Twin Win (Save Upto Rs 70)
2622,Cafe Coffee Day,Crunchy Burger And Crispy Sandwiches
2623,Donald'S Pastry Shop,Dry Cakes
2624,Pizza Hut,Late Night Cravings
2625,Rupar Tori Hotel & Restaurant,Tandoori Snacks
2626,Chahat Biryani,Pocket Friendly Items
2627,Dragon Panda,Swiggy Exclusive Combos
2628,Anna Snacks,Recommended
2629,House Of Idlies,Beverages
2630,Like Momo,99 Store
2631,Miles - City Mall,Sandwich
2632,Mughlai Restaurant,Chicken Main Course
2633,Mithaas,Recommended
2634,Mio Amore,Cakes And Muffins
2635,Grill Inn,Pastas
2636,Noodle Kitchen,Chopsuey
2637,Vipul Dudhiya Sweets,Dairy Product
2638,Mad Over Donuts,Recommended
2639,Dreams Cafe,Recommended
2640,Kfc,Pujo Specials
2641,Momoxpress,Recommended
2642,Kaveri'S,Chaat
2643,Jayhind Sweets,Barfi
2644,Eden Restaurant,Mughlai Main Course
2645,Radhey Lal Premium Sweets,Breakfast
2646,The Retro Rolls,Burgers
2647,Urban Tadka,Veg Biryani
2648,Sangeetha Veg Restaurant,North Indian Special Side Dishes
2649,Veg Sizzel'S,Kulcha
2650,Scholars,Starters
2651,Bombay Mishthan Bhandar (Bmb) - Durapura,Kaju And Premium Sweets
2652,Dubai Hut,Curry
2653,Mcdonald'S Gourmet Burger Collection,Desserts
2654,The Phoenix Residency,Fish
2655,Delights By Inox,Match Day Combos
2656,Cocoa Bakery,Viennoiserie
2657,Shiv Sagar Veg Restaurant,Choice Di Dal
2658,Khullak Cafe,Korean
2659,The Cherith,Dumplings
2660,Bektash,Sides
2661,Bheemeshwara - A South Indian Delicacy,Thali
2662,Cherry Sweets & Confectioners,Biscuits
2663,Hola Pasta - Fresh Gourmet Pasta,Garlic Breadsticks + Cheesy Dip [Free]
2664,Kumar'S Sweet Shop (Jakhan),Tummy Tuckers
2665,"Bhatti Chicken - Grilled, Not Fried!",Chicken Boneless
2666,Pizza Wings,Pasta
2667,Trelly,Veg Fried Rice
2668,Appu Donne Biriyani Palace,Starter
2669,Indiana Restaurant,Recommended
2670,Mast Biryani,Addons
2671,Takeout,Burger
2672,Babka Goa,Coolers & Iced Tea
2673,Aromas Cafe & Bistro,Pastas & Risottos
2674,Sherowali Sweets And Fast Foods,Sweets
2675,The Brooklyn Creamery - Healthy Ice Cream,Bonbons
2676,Hotel Maharaja And Fast Food,Chicken
2677,37 The Central Restaurant,Breads
2678,Uk Pizza Hut,Non Veg Pizza
2679,Indian Coffee House,Recommended
2680,Idly Dosa For You,Poori
2681,Baskin Robbins - Ice Cream Desserts,Value Scoops
2682,Gokul Oottupura,Dosa Specials
2683,Tea Junction,Summer Beverages
2684,Varalakshmi Tiffins,Regular Dosa'S
2685,Hrx By Eatfit,Pastas (High Protein)
2686,Preeti Tiffins,Sandwich
2687,Social,Beverages
2688,Saurashtra Chawana & Sweets,Nag Panchami Specials
2689,Abar Khabo,Main Course
2690,Varalakshmi Tiffins,Vegetable Dosa'S
2691,Ranga Sai Andhra Tiffins,South Indian
2692,Deep Sweets,Sweets
2693,Cheesecakes By Cakezone,Brownie
2694,Nds Cafe,All Day Breakfast
2695,The Temptations - 24/7,Gourmet Desserts
2696,Mughal Darbar Since 1999,Biryani & Rice
2697,Arusuvai Cafe,Soup Menu
2698,Awadhi,Momos
2699,Urban Nawab,Desserts
2700,Crescent International Hotel,Recommended
2701,Faasos Signature Wraps & Rolls,Burger Wraps (Extra Crunch)
2702,Sangeetha Veg Restaurant,Special Fruits Milk Shake
2703,Veg Sizzel'S,Raitas
2704,Neelkanth Sweets,Chaat Chatori
2705,Dawat-E-Khas Restaurant,Indian
2706,Mayur Hotel & Restaurant,Breads
2707,Polar Bear,Asian Fusion  Sundaes
2708,Cocoa Bakery,Gifting
2709,Shivansh Fast Food And Restaurant,Snacks
2710,Anna Punjabi,Fish
2711,Gurukripa Restaurant - Sarwate,Soups
2712,Kuppuswami,Idli & Vadas
2713,The Pizza Bakery - Wood Fired Sourdough,Hot Chocolate
2714,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Chineese
2715,Laxmi Pure Veg,Desserts/ Falooda'S
2716,Anna (Truly Veg),Breakfast
2717,"Bhatti Chicken - Grilled, Not Fried!",Recommended
2718,Daily Kitchen - Everyday Homely Meals,Non-Veg Homely - Feast Thali
2719,Varalakshmi Tiffins,Pesara Dosa
2720,Tree Cafe And Restaurants,Main Course
2721,Dawat,Combo
2722,Paprika - Pramod Laddu Bhandar,Soup
2723,The Bro Momos,Coffee & Shakes
2724,Tunday Kababi,Zayka -Mutton
2725,Wendy'S Burgers,Snacks Bucket At 199
2726,Jay Bhavani Vadapav,Pizza
2727,Bangaliana,Thalis
2728,Pizzaexpress,Naples Pizza
2729,Romnik Pizza,Burger
2730,Cafe 99,Rice Items
2731,Nh1 Bowls - Highway To North,Non-Veg Rice Bowls [Steamed Rice]
2732,Bikkgane Biryani,Value Biryani Bowl
2733,Dip N Bite,Sandwich
2734,Trelly,Indian Thali
2735,Pikwik Since 1991,Soups
2736,Cafe Aurora,Recommended
2737,Dubai Hut,Arabic Dishes Shawarma
2738,Elite Family Choice Restaurant,Noodles
2739,Boss Burger,Fries & Sides
2740,Kanti Sweets,Chocolates
2741,Poetry By Love & Cheesecake,Sandwiches And Wraps
2742,Dosa Hub,Recommended
2743,New Chanakya,South Indian Spice
2744,Chef'S Planet,Veg Main Course
2745,Hotel Polo Towers,Indian Breads
2746,Bikaner Elite,Ganesh Chaturthi Special
2747,Sante Spa Cuisine,Main Courses
2748,The Airawat Kitchen,Pesarattu/ Uthappam
2749,Shree Krishna Bhojanalaya,Recommended
2750,One Bite,Recommended
2751,Rollarappaa,Chicken And Mutton Rolls
2752,Ss Hyderabad Biryani,Egg Special
2753,Zaza Mughal Biryani,Non-Veg Mughal Biryani
2754,Wendo'S Pizza,Salad
2755,Sri Sindhu Bhavan,Evening Tiffin
2756,Ratna Cafe (Estd.1948),Chinese
2757,Cocoa Bakery,Brownies
2758,Machhli Baba Fries,Roll
2759,Spice Garden,Combo
2760,Sangeetha Veg Restaurant,Special Masala Dosai
2761,Cocoa Bakery,Macaron
2762,Lazeez - Rooftop Lounge,Breakfast Specials
2763,Millet Express,Biryani & Fried Rice
2764,Bektash,Burgers & Wraps
2765,Elite Family Choice Restaurant,Dal Ka Bahar
2766,Mad Over Donuts,Brownie
2767,Bambusa Express,Specials
2768,Fat Belly,Yakitories
2769,Madhurima Veg,Noodles & Rice
2770,New Khusboo Biryani (Halal),Chow
2771,Chef'S Planet,Recommended
2772,Sopo,Curry
2773,Bengaluru Central Cafe,Chinese Starters
2774,La Pino'Z Pizza,Menu @ 99
2775,Long Jhon Silver'S,Rice
2776,Harish Bakery,Beverages
2777,New Khusboo Biryani (Halal),Kebabs
2778,Lord Petrick,Chicken Bucket
2779,Aao Ji Te Khao Ji,Chinese
2780,Mojo Pizza - 2X Toppings,Value Fun Pizza @ 100
2781,Palaaram,Soup
2782,Gangaur Next,Ganesh Chaturthi Specials
2783,Cafe Coffee Day,Meal Box
2784,Captain Sam'S Pizza,Classic Pizza Regular
2785,Saurashtra Chawana & Sweets,All Day Special
2786,Uncle Ugen'S Momo,Chicken Momos
2787,Mountain'S Pizza Club,Four Pizza Combo
2788,Jay Bhavani Vadapav,Bhaji Pav & Pulav
2789,Bektash,Alfahm Mandi
2790,Kuppuswami,Chinese
2791,Trelly,Trelly Specials
2792,Cafe Cotinga,Indian Curries
2793,Itc Aashirvaad Soul Creations,Desserts
2794,Gita Samosa Centre,Samosa Kachori
2795,Palaaram,Breakfast
2796,Keventers Waffles & Ice Cream,All-New Waffles
2797,Southern Taste,Rava Masala Dosa
2798,Viggis,Chinese Sauce
2799,Dum Safar Biryani,Beverages
2800,Dessi Cuppa,Crushers
2801,Vanakkam Rajnikantham,Dosa
2802,Ooopar Resto,Pasta N Rice
2803,Aromas Cafe & Bistro,Refreshing Beverages
2804,Mithaas,Dosa
2805,Hot Breads,Squizza / Pizza
2806,Kaveri - Lalpur,Breads
2807,Lunchbox - Meals And Thalis,Mini Lunchbox
2808,Bhavyam Veg,Papads
2809,Habitat Restaurant,Recommended
2810,Eden Restaurant,Tidbits
2811,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Combo Pack
2812,Baskin Robbins - Ice Cream Desserts,Sticks
2813,Manbhawan Sweets,South Indian
2814,Uttam Sweets Bakery & Restaurant,Recommended
2815,Bombay Mishthan Bhandar (Bmb) - Durapura,Mawa Sweets
2816,Auckland Hotel And Restaurant,Indian Cuisine
2817,Paakashala,Ice Creams
2818,Zawlbuk,Chilly Garlic Rice
2819,Roll Corner,Chicken Roll
2820,Saurashtra Chawana & Sweets,Khakhra
2821,Hungry Panda,Must Try Combos
2822,Tihar Flavours Of Jail,99 Store
2823,Millet Express,Millet South Indian Bowls
2824,Pikwik Since 1991,Appetizers -Chicken
2825,Shiv Sagar Veg Restaurant,Falooda
2826,Krishna Cafe,Thali
2827,Zaatar Arabic Restaurant,Breads
2828,Confucius (Silpukhuri),Fried Rice
2829,Homely,Desserts
2830,Jai Krishna Vaishno Dhaba,Vegetable
2831,Punjabi Tikka Restaurant,Main Course
2832,Goila Butter Chicken,Gbc Sweet Tooth
2833,Bangaliana,Vegetables Items
2834,China Belly By Wow! Momo,Festive Special
2835,Crusto'S - Cheese Burst Pizza By Olio,Half & Half Pizza
2836,Simla Chat,Biryani And Rice
2837,Sangeetha Veg Restaurant,Raita
2838,Rama Restaurant,Starter
2839,Supreme Upper Crust,Pizza
2840,Roll Xpress,Thali
2841,Jai Krishna Vaishno Dhaba,Chinese
2842,Roti Tarka,Breads
2843,Jashn The Restaurant,Naan Aur Rotiyan
2844,Cake Hut,Eggless
2845,Saurashtra Chawana & Sweets,Cold Delights
2846,Eden Restaurant,Indian Main Course (Chicken)
2847,The Airawat Kitchen,Idly
2848,Igp Cakes,Recommended
2849,Mughlai Restaurant,Starters
2850,The Airawat Kitchen,Desserts
2851,Itc Sunfeast Baked Creations,Tea Cakes
2852,Andhra Gunpowder,Recommended
2853,Mountain'S Pizza,Pasta
2854,Dejavu,Thai Food
2855,Eden Restaurant,Salads & Accompaniments
2856,Krishnaz,Main Course
2857,Madhurima Veg,South Indian
2858,Shree Raghavendra,Chinese Starters
2859,Donald'S Pastry Shop,Pies And Pastry'S
2860,Shree Agarwal Caterers,South Indian Food
2861,Priyas - Pure Veg,Bonda & Bajji
2862,The Belgian Waffle Co.,The Bwc Store
2863,Roastery Coffee House,Dessert
2864,Walk In Woods,Pizza'S
2865,Ramdev'S Khana Khazana,Thali
2866,Bikanervala,Mathi
2867,Anna Snacks,Dosa
2868,Vadilal Ice Creams,Novelties
2869,Bangaliana,Recommended
2870,Khana Khazana,Recommended
2871,Khuangthali Restaurant,Chow
2872,Singh'S Town Cafe,Finger Food
2873,Tasty Tastes - Nagmapal,Burgers
2874,Classic Radhey Sweets,Mewa Bites
2875,Uttam Sweets Bakery & Restaurant,Snacks
2876,Amar Bhojnalya,Recommended
2877,Flavours Of Punjab,Dessert
2878,Hot Breads,1Kg Regular Cake
2879,Idly Dosa For You,Special Dosas
2880,The Coconut,Mandhi
2881,Frespresso,Burger
2882,Haldiram'S Restaurant,Snacks
2883,One Bites Sanjauli,Burger
2884,Dejavu,Salad
2885,Matkawala,Recommended
2886,Try Me,Roll
2887,Jay Bhavani Vadapav,Slices
2888,Vishal Vaishno Dhaba,Roti
2889,Bombay Misthan Bhandar,Kaju And Premium Sweets
2890,The Belgian Waffle Co.,Mini Pancakes
2891,The Story House,Pasta
2892,Maa Ki Rasoi,Kofte Ki Sabji
2893,Mp'S Kitchen,Recommended
2894,Sri Ganga Veg Restaurant,Combos
2895,Wow! Kulfi,Popsicle Sorbet  Icecream
2896,Ovenly By Khurana'S,100% Whole Wheat Breads
2897,Sherawat Juice And Ice Cream Parlour,Juices
2898,Full House - Aquilaria Clubhouse,Salad
2899,Tibetan Bowl,Rice
2900,Grand Biryani Mahal,Chineese
2901,Hong'S Kitchen - Hearty! Tasty! Chinese!,Bao Burger
2902,Pizzaexpress,Speciality Pizzas
2903,Pind Balluchi,Breads
2904,Mellow,Rice & Biryani
2905,Jain Mithai Bhandar (Jmb),Vada Pav
2906,Gangaur Govindam,Refreshments
2907,Dejavu,Main Course Veg
2908,Handi Punjab Ki,Soya Chaap
2909,Kwality Walls Ice Cream And More,Premium Family Tubs (700Ml)
2910,Jai Krishna Vaishno Dhaba,Breakfast N Beverages
2911,Steamin Mugs Cafe & Restaurant,Starters
2912,Beekays,Momos
2913,Itminaan Matka Biryani - Slow Cooked,Recommended
2914,Chick Blast (Rajbagh),Biryani
2915,Haldiram'S Sweets And Namkeen,Bengali Sweets
2916,Jain Mithai Bhandar (Jmb),Chinese
2917,Pour Tous,Schezwan Noodles
2918,Sakana,Sides
2919,Mountain'S Pizza Club,Mountain Paneer
2920,Loyans Bakery & Confectionery,Cakes(Egg-Free)
2921,Haldiram'S Restaurant,Burgerwich
2922,Khullak Cafe,Macaroni
2923,Mio Amore,Bread
2924,City Wok Restaurant,Fried Rice
2925,Crescent International Hotel,Appetizers And Gravy Chinese
2926,Tiffin Aaw,Kashmiri Chicken Dishes Family Pack
2927,Sangeetha'S Desi Mane - Annanagar,Hot Beverages & Aerated Drinks
2928,Amritsari Restaurant Katora Talab,Rice
2929,Trelly,Mix Noodles
2930,Baba Au Rhum Badem,Breads
2931,Aromas Cafe & Bistro,Recommended
2932,Biryani Hut,Recommended
2933,Noodle Kitchen,Combos
2934,Emerald 3:14,Sandwiches
2935,Moti Mahal,Sandwiches
2936,Romnik Pizza,Wraps
2937,Sangeetha Veg Restaurant,Rice Bowls Small
2938,Homely,Roti & Rice
2939,Srinidhi Sagar Deluxe,Dosas
2940,Bombay Mishthan Bhandar (Bmb) - Sanganeeri Gate,Savouries
2941,The Fisherman'S Wharf,Tawa Sigdi Tandoor
2942,Khullak Cafe,Roll
2943,Grills Cafe,Kantis
2944,Aromas Cafe & Bistro,Sandwiches
2945,Anna Punjabi,Roti
2946,"Ubq-Meals,Thalis & Bowls",Barbeque In A Box (Serves 2-3)
2947,Igp Cakes,Birthday Special
2948,Bengaluru Central Cafe,South Indian Dishes
2949,Shaan Sweets And Snacks,South Indian
2950,Chullah,Paratha And Eggs
2951,Momo Magic Cafe,Non-Veg Curry
2952,Indrani Sweets And Restaurant,Soups
2953,Lo! - Low Carb And Keto Foods,Keto Omelette & Eggs
2954,Bektash,Tikka & Kebab
2955,Grill'S,Shawarma
2956,Daya Hari Mithai,Bengali Item
2957,Scholars,Prawn Main Course
2958,Wood Street Cafe,Christmas Gifting
2959,Bangaliana,Chef Special Non Veg Items
2960,Hill View Holiday Home And Resort,Combos
2961,Khullak Cafe,Fries
2962,Millet Express,Recommended
2963,La Pino'Z Pizza,Four Course Meal
2964,Gopal Mistanna Bhandar,Snacks
2965,Hot Stuff Fast Food,Recommended
2966,Hot Breads,Breads & Buns
2967,Suruchi,Roti
2968,Big Hunger Ashoka Biryani,Breads
2969,7Th Heaven,Recommended
2970,Homely,Value Meals
2971,Hotel Saj International,Varieties Of Fish
2972,Hotel Maharaja And Fast Food,Chowmein
2973,Kfc,Onam Special
2974,Baskin Robbins - Ice Cream Desserts,Flash Sale
2975,Attitude Cafe And Restaurant Nxt,Non Veg Burger
2976,Haona Chao,Recommended
2977,Handi Punjab Ki,Crispy Potato
2978,Yadav Doodh Dairy,Dairy Products
2979,Abc Fast Food,Soups & Thukpas
2980,Papputt'S Valsa Cafe,Snacks
2981,Sangeetha Veg Restaurant,Chinese Rice & Noodles
2982,Baba Au Rhum Badem,Bites
2983,Parivaar Vegetarian,Rice & Biryani
2984,Mughlai Restaurant,Non Veg Noodles
2985,Mad For Momos,Momos 10 Pcs
2986,Food Lovers Restaurant,Recommended
2987,Mithaas,Breakfast
2988,Navtara Veg Restaurant,Recommended
2989,Cafe Aurora,Cafe Aurora Noodles
2990,Snehalata Fast Food,Combos
2991,Food Hut,Recommended
2992,Ram Krishna Dalbati,Recommended
2993,Captain Sam'S Pizza,Match Day Combo
2994,Shree Agarwal Caterers,Gift Hampers
2995,Malabar Plaza,Kothu Parotta Corner
2996,Kalsang Friends Corner,Tofu
2997,Gopal'S,Accompaniments
2998,Tan-Sukh By Kanha,Thali & Platters
2999,Home Plate By Eatfit,Deluxe Thali (New)
3000,Chullah,Veg Main Course
3001,Tunday Kababi,Assorted Breads
3002,Maa Ki Rasoi,South Indian
3003,Hira Sweets,Chinese
3004,One Bites Sanjauli,Milk Shakes
3005,Shanghai Flavours Of China Town,Recommended
3006,Harishankar Veg Restro,Rice
3007,Bawarchi Fast Food,Thali
3008,Boom - Sub Style Sandwiches,Boom Spicy
3009,Gokul Oottupura,Indian Breads
3010,Bread Cafe,Pastas
3011,Ovenfresh,Match Day Combo
3012,Srivari Bhimmas,Desi Starters
3013,Flavours Of Punjab,Breads
3014,Crescent International Hotel,Mutton Gravy
3015,Daya Hari Mithai,Starter
3016,Oudh 1590,Recommended
3017,Dubai Hut,Non Veg Dishes
3018,Hira Sweets And Confectionary Pvt. Ltd.,"Rice, Papad & Raita"
3019,"Ovenfresh Pizzas, Cakes & Desserts",Recommended
3020,Goila Butter Chicken,Original Non-Veg Main Course
3021,Daya Hari Chatpata,Dal
3022,Lamee,Noodles
3023,Pour Tous,Indian Main Course (Non-Veg)
3024,Salem Rr Biriyani Unavagam,Tiffin
3025,Bowljini Mix Eat Repeat,Recommended
3026,Mahawar Baker'S & Sweets,Gravy Main Course
3027,Crescent International Hotel,Veg Noodles
3028,Mahalaxmi Sweets & Restaurant,Dessrt Chhena
3029,Fast Pizza,Beverage Combos
3030,The Garage Cafe,Pizza
3031,Arusuvai Cafe,Ahy Time Menu
3032,Sher E Punjab,Recommended
3033,Nom Nom: Asian Bar & Eatery,Salad
3034,Priyas - Pure Veg,Starters
3035,Andhra Gunpowder,Idiyappam Curry Bowls
3036,Madhurima Veg,Special Thalis
3037,Mani'S Cafe,Beverages
3038,Hotel Maharaja And Fast Food,Veg
3039,Mio Amore - The Cake Shop,Pastries
3040,Kingdom Of Momos,Noodles
3041,Nh1 Bowls - Highway To North,Non-Veg Paratha Bowls
3042,Machhli Baba Fries,Dessert
3043,Spice Garden,Salad & Papad
3044,Singh'S Town Cafe,Chai Ke Sang
3045,Dou,Breakfast
3046,Mad Over Donuts,Single Donuts
3047,Roastery Coffee House,Pasta
3048,Hotel Toshali,Biryani
3049,Wow! Chicken By Wow! Momo,Wow! Thunderzz
3050,Idleewala,Dosa Masala
3051,Ovenly By Khurana'S,Baker'S Confectionery
3052,Jain Mithai Bhandar (Jmb),Bangali Sweets
3053,Sagar Ratna,Thalis
3054,"Wefit - Protein Bowls, Salads & Sandwiches",*New* High-Protein Rice Bowls
3055,Kashmir Trout,Rolls
3056,Burger King,Burgers & Wraps
3057,Lhasa Restaurant,Chopsuey
3058,Punjabi Rasoi,Indian Meals
3059,Mughlai Restaurant,Healthy Soya Chap Special Items
3060,Chick Blast (Rajbagh),Chcken  Strips Bl
3061,Frozen Bottle,Belgian Waffles
3062,The Eleganza,Paneer (Indian Cheese)
3063,The Master Chef,Veg Pizza
3064,Khana Khazana,Rice Biryani
3065,Mp Dhaba,Fried Rice And Noodles
3066,Chef'S Planet,Raita
3067,The Family Food Truck,Dumpling
3068,Chopstyx,Seafood
3069,Gokul Oottupura,Breakfast Specials
3070,Sri Tiffins,Breakfast Bestsellers
3071,Chullah,Combo And Meals
3072,Naobas Chakhumang Restaurant,Snacks
3073,Hot Breads,Puffs & Bakery Bites
3074,Neelkanth Sweets,Special Thali
3075,Sambharsa,Uttapam
3076,Sangeetha Veg Restaurant,Chinese Sauces
3077,Gwalia Sweets & Fast Food,Bangali Sweets
3078,Tibetan Bowl,Chicken
3079,Poetry By Love & Cheesecake,Soups And Smoothie Bowls
3080,Olio - The Wood Fired Pizzeria,Desserts
3081,Gurukripa Restaurant - Sarwate,Breads
3082,Shree Agarwal Caterers,Combos
3083,The Belgian Waffle Co.,Ipl Special Combos
3084,Nazim Khan Kathi Roll,Non Veg Burger
3085,Rattan'S Veg & Non Veg,Biryani
3086,The Retro Rolls,Cold Beverages
3087,Kaveri'S,Sweets
3088,Hotel Polo Towers,"Sandwiches, Burgers"
3089,Porch Grill Restaurant,Lime
3090,Books & Bricks Cafe,Sandwiches
3091,Felafels Restaurant,Mains (Non-Veg)
3092,Dawat,Chinese Combos
3093,I Food U,Appetizers
3094,Giani,Cassata
3095,Food Moments,Wrap
3096,The Meating Point,Steam/Fry
3097,Lamee,Fish
3098,Apsara Ice Creams,Vegan (Sorbets And Popsicles)
3099,Pizza Crust,Dips
3100,Amritsari Food Platter,Amritsari Kulcha With Chole
3101,Theth Masala,Rice And Biryani
3102,Sandwich Junction,Recommended
3103,Chandimata Mistanna Bhander,Pithe Utsav
3104,Supreme Upper Crust,Upper Crust Signature Dishes
